"Tarih","PM10","SO2","NO2","O3"
"2019/6/19","44.22837","6.006397","31.26644","36.22206"
"2019/6/19","41.09787","6.430233","37.70345","15.08791"
"2019/6/19","38.09348","6.996274","21.80378","18.68875"
"2019/6/19","38","6.265386","17.90517","17.73213"
"2019/6/19","39.93484","6.139069","18.87683","18.68398"
"2019/6/19","30.32486","5.980578",,"22.23574"
"2019/6/19","34.83665","6.430233","18.19844",
"2019/6/19","36.93499","6.392895","26.77845","20.3716"
"2019/6/19","41.83619","5.810964","28.62477","22.97117"
"2019/6/19","42","6.175216","33.42428","28.39594"
"2019/6/18","60.4081","5.109469","42.09958","24.74451"
"2019/6/18","48.42391","4.837769","56.67043","18.15359"
"2019/6/18","58.64947","4.834989","57.6923","38.17695"
"2019/6/18","62.86969","4.564878","36.90524","64.64657"
"2019/6/18","68.80453","4.479475","47.52899","64.1257"
"2019/6/18","56.42291","4.769447","55.79348","60.13258"
"2019/6/18","39.57709","4.890997","43.24925","70.46184"
"2019/6/18","32.23796","5.071733","42.60852","61.02668"
"2019/6/18","40.7068","4.232403","33.3929","79.62673"
"2019/6/18","41.96461","3.472914","20.48237","108.6787"
"2019/6/18","42.96889","3.718794","11.24051","140.9415"
"2019/6/18","43","3.847892","14.21938","124.7958"
"2019/6/18","42.03198","4.087417","17.18456","108.8061"
"2019/6/18","37.25532","4.393278","24.1733","89.04343"
"2019/6/18","37","5.482858","19.67504","91.01559"
"2019/6/18","45.54042","5.460614","16.19522","71.71192"
"2019/6/18","42.20425","5.705303","18.90707","36.56017"
"2019/6/18","27.76596","5.553166","16.08111","39.85801"
"2019/6/18","36.45537","6.04453","16.05543","39.3306"
"2019/6/18","37","5.740258","17.22165","39.59609"
"2019/6/18","34.14977","5.64135",,"40.03112"
"2019/6/18","48.25117","4.815922","26.49089",
"2019/6/18","50.9049","4.795663","36.84534","42.06173"
"2019/6/18","47.19318","4.779775","47.95519","47.46328"
"2019/6/17","41.30638","4.525553","36.55835","74.76569"
"2019/6/17","44.79604","3.424056","45.76083","69.42903"
"2019/6/17","65.87659","3.607572","48.88063","71.91372"
"2019/6/17","86.92766","3.22743","49.72334","76.25925"
"2019/6/17","66.16949","2.950964","35.39669","97.96605"
"2019/6/17","49.85333","2.655033","14.6918","153.5061"
"2019/6/17","46.14977","2.947389","14.10813","165.42"
"2019/6/17","52.64075","3.091183","11.46874","153.0775"
"2019/6/17","70.26028","2.822125","12.63748","147.1792"
"2019/6/17","85.53324","2.85675","18.31597","122.1522"
"2019/6/17","56.9375","2.694756","27.88533","95.60875"
"2019/6/17","73.4383","2.936664","27.81344","85.79738"
"2019/6/17","65.28006","3.677483","40.78103","60.46236"
"2019/6/17","67.90652","5.166272","41.77722","41.84386"
"2019/6/17","51.529","5.074117","36.48018","34.08025"
"2019/6/17","50.03112","5.277097","34.68407","37.43166"
"2019/6/17","50","4.688414","19.47078","36.51612"
"2019/6/17","46.12447","5.767666","17.18342","36.59589"
"2019/6/17","46","5.488817","13.43088","52.71661"
"2019/6/17","43.09362","4.954553","14.42764","58.13542"
"2019/6/17","47.84441","4.967661","16.78745","56.97106"
"2019/6/17","40.24929","4.821483",,"51.69109"
"2019/6/17","41.93785","5.002219","46.93561",
"2019/6/17","42","4.492186","63.94786","51.01888"
"2019/6/16","42","4.052858","60.01731","59.12894"
"2019/6/16","44.91077","3.759311","30.83396","79.31123"
"2019/6/16","47.90638","2.959702","34.33033","86.45576"
"2019/6/16","49.93777","2.81726","29.76018","90.02981"
"2019/6/16","57.75071","2.468501","25.76058","92.6651"
"2019/6/16","51.21813","2.2892","20.97476","97.65413"
"2019/6/16","33.56011","2.449794","18.57615","109.0519"
"2019/6/16","51.40793","2.583136","13.36983","122.5254"
"2019/6/16","52","2.731219","11.31412","141.3058"
"2019/6/16","52","2.900517","11.03797","138.7831"
"2019/6/16","47.15625","2.959702","8.690131","134.1899"
"2019/6/16","37.31117","3.422467","8.081919","124.7863"
"2019/6/16","43.78218","4.11125","5.5361","113.6992"
"2019/6/16","41.09348","4.755544","7.363019","97.86545"
"2019/6/16","38.09348","5.416919","7.843427","84.07941"
"2019/6/16","41.88085","5.801033","13.39208","58.17887"
"2019/6/16","36.18723","6.585547","12.21103","45.22623"
"2019/6/16","34.06223","6.83818","16.03774","31.63127"
"2019/6/16","43.68839","6.912461","18.04325","26.94644"
"2019/6/16","43.0312","7.609983","23.61757","23.89147"
"2019/6/16","50.75071","7.895586","28.29156","23.7242"
"2019/6/16","47.12465","7.850699","33.06198","23.30334"
"2019/6/16","37.3125","7.449505",,"14.31088"
"2019/6/16","43.80114","8.047325","62.96708",
"2019/6/15","43.02979","7.385155","92.37408","20.5216"
"2019/6/15","44.93768","6.139863","94.53135","26.65237"
"2019/6/15","44.0312","5.370842","129.0534","14.00748"
"2019/6/15","37.21813","5.600436","114.5128","25.54396"
"2019/6/15","42.82102","4.731711","64.69187","67.43485"
"2019/6/15","40.09348","4.827441","43.66918","83.5508"
"2019/6/15","47.75106","5.416125","28.6242","97.16838"
"2019/6/15","42.18723","3.972222","32.6643","91.19953"
"2019/6/15","46.84397","3.800622","26.79386","101.3746"
"2019/6/15","47","3.06298","14.71634","141.9517"
"2019/6/15","47","2.983139","18.94358","118.6293"
"2019/6/15","48.93768","3.711644","25.68869","94.30569"
"2019/6/15","61.59547","4.115222","27.81287","85.56879"
"2019/6/15","47.46676","4.771036","38.1211","61.66304"
"2019/6/15","43.12465","5.354555","21.44148","56.75378"
"2019/6/15","33.31161","5.381964","15.29659","53.28093"
"2019/6/15","35.90665","5.973428","14.82817","46.10843"
"2019/6/15","32.125","6.361514","12.89798","45.6828"
"2019/6/15","38.78156","6.176408","11.06935","50.473"
"2019/6/15","41.90652","5.728739","14.57769","54.04169"
"2019/6/15","41.03116","5.998453","19.32472","51.40462"
"2019/6/15","41","5.371636","30.29821","44.06722"
"2019/6/15","33.24965","5.471736","41.77094","44.16008"
"2019/6/15","36.8862","4.502117",,"60.79037"
"2019/6/14","38.93768","4.50728","34.70005",
"2019/6/14","29.31161","3.834783","30.20236","93.83006"
"2019/6/14","31.90638","3.079664","25.67671","108.1024"
"2019/6/14","38.78218","3.411344","21.23208","121.4349"
"2019/6/14","39","3.201611","14.99591","144.5918"
"2019/6/14","40.93768","2.251343","11.58399","167.6618"
"2019/6/14","41.96888","3.049465","10.13535","173.3782"
"2019/6/14","40.06223","2.999822","10.52732","166.0736"
"2019/6/14","40","3.184133","9.138017","154.4329"
"2019/6/14","37.09335","3.182147","9.429571","147.5384"
"2019/6/14","54.4383","3.123755","8.496142","138.8307"
"2019/6/14","37.5625","3.419686","10.16616","125.9703"
"2019/6/14","62.18865","4.242333","8.938322","118.6775"
"2019/6/14","59.12535","5.184941","16.58034","99.11732"
"2019/6/14","54.15581","6.233211","28.39427","68.62005"
"2019/6/14","41.40567","6.721794","38.90105","37.52571"
"2019/6/14","28.40453","6.850494","26.8823","44.28747"
"2019/6/14","25.09348","7.039175","15.87457","59.33371"
"2019/6/14","27.90612","6.935103","11.51153","64.34595"
"2019/6/14","29.93777","6.860425","14.99534","58.73903"
"2019/6/14","46.47026","6.562906","21.73988","55.32035"
"2019/6/14","53.78218","6.80958","36.37406","46.82514"
"2019/6/14","54.96667","5.961511","38.18158","51.86715"
"2019/6/14","62.77875","6.164888","49.46831","54.99414"
"2019/6/13","44.59123","5.097156",,"63.8505"
"2019/6/13","38.18644","4.613339","38.76069",
"2019/6/13","46.71994","4.262194","36.30159","127.3448"
"2019/6/13","77.99284","3.445505","23.62956","155.7288"
"2019/6/13","97.40877","2.537802","18.03526","163.996"
"2019/6/13","98.96888","2.953875","15.93447","173.3175"
"2019/6/13","69.93221","3.111044","12.47006","147.9866"
"2019/6/13","112.6017","3.097142","8.646198","137.0835"
"2019/6/13","53.93201","2.262578","11.46703","161.3512"
"2019/6/13","69.43909","2.890983","8.251374","141.0755"
"2019/6/13","44.77337","2.889791","9.108919","127.3704"
"2019/6/13","43.03107","3.292972","9.508879","116.1804"
"2019/6/13","40.09348","3.929322","8.541216","105.051"
"2019/6/13","30.32211","4.391689","8.73977","95.87186"
"2019/6/13","35.81303","5.491994","11.37288","85.59856"
"2019/6/13","29.21782","5.701727","19.1216","68.1212"
"2019/6/13","17.37394","5.929733","17.96622","51.47783"
"2019/6/13","17.96807","6.568069","10.08343","58.79082"
"2019/6/13","18","6.365883","10.9113","60.47844"
"2019/6/13","25.75141","6.7925","12.26238","63.93759"
"2019/6/13","30.84463","7.117825","12.76903","63.34946"
"2019/6/13","39.71955","6.890614","31.97279","42.0534"
"2019/6/13","45.81223","7.050297","39.53094","41.2456"
"2019/6/13","50.85465","6.871944","48.43103","34.41955"
"2019/6/12","37.41643","6.044928","46.97441","56.21208"
"2019/6/12","48.62606","5.211158",,"93.15996"
"2019/6/12","43.18644","4.655841","80.63433",
"2019/6/12","40.09331","3.903105","70.39058","86.38611"
"2019/6/12","44.84802","3.906283","46.78955","100.6662"
"2019/6/12","43.05682","3.856631","40.49118","99.84415"
"2019/6/12","46.87553","3.594861","39.88697","93.24966"
"2019/6/12","39.25324","3.660005","20.11379","113.3373"
"2019/6/12","39.96847","3.180161","18.47744","112.442"
"2019/6/12","46.78187","3.443917","13.05602","102.9092"
"2019/6/12","46.03107","3.709658","10.48339","94.23485"
"2019/6/12","50.84463","4.195064","13.56724","82.17988"
"2019/6/12","50.03217","4.207377","22.94946","66.31454"
"2019/6/12","34.50451","4.051078","23.41617","59.99447"
"2019/6/12","29.14514","4.69855","22.8285","57.80564"
"2019/6/12","29","5.206597","21.24007","51.32961"
"2019/6/12","31.90678","5.064391","11.85329","46.50072"
"2019/6/12","27.16012","5.244333","8.877273","46.64478"
"2019/6/12","22.14873","5.901736","11.57144","44.49523"
"2019/6/12","24.90665","5.654266","15.86544","41.36644"
"2019/6/12","35.65722","5.82825","14.58739","49.46341"
"2019/6/12","45.68927","6.129344","28.96026","41.2331"
"2019/6/12","43.09763","5.939075","56.27846","22.5771"
"2019/6/12","20.64286","4.769653","57.85376","33.25281"
"2019/6/11","30.68023","5.613352","33.75977","68.93494"
"2019/6/11","31","5.118811","39.86072","70.12015"
"2019/6/11",,"8.132934",,"63.28508"
"2019/6/11",,"9.39928","28.47871",
"2019/6/11","36.79943","6.01306","28.60765","104.0635"
"2019/6/11","33.12465","7.287741","33.91096","108.4632"
"2019/6/11","41.73267","8.70463","31.84213","109.2775"
"2019/6/11","43.93323","9.9964","42.66101","85.43605"
"2019/6/11","50.78495","11.47883","38.26431","92.2627"
"2019/6/11","41.3","13.75531","56.49527","67.83666"
"2019/6/11","37.125","15.23655","37.60874","82.37691"
"2019/6/11","33.12429","10.11954","46.17677","64.29774"
"2019/6/11","55.24883","6.50839","41.82401","61.19515"
"2019/6/11","35.62038","5.785049","42.51837","57.56038"
"2019/6/11","23.35556","4.870251","54.02362","44.29521"
"2019/6/11","23.96875","4.434891","39.20801","59.47361"
"2019/6/11","28.85465","4.42337","22.54094","82.4668"
"2019/6/11","29","4.46587","21.03638","46.93408"
"2019/6/11","25.11852","4.10639","24.81746","47.75318"
"2019/6/11","23.06051","4.09527","22.44794","55.76562"
"2019/6/11","36.55723","4.025749","25.04682","47.24005"
"2019/6/11","35.06051","4.428539","52.59723","18.10537"
"2019/6/11","30.15576","4.82476","54.25127","19.77155"
"2019/6/11","24.17785","4.45137","58.83626","35.14401"
"2019/6/10","24","4.16577","43.79984","52.98448"
"2019/6/10","33.67552","4.76338","56.96027","48.38536"
"2019/6/10","37.87597","4.7181","54.16455","50.50455"
"2019/6/10","27.34268","3.68055",,"57.23021"
"2019/6/10","33.78788","3.7167","30.88588",
"2019/6/10","31.09618","3.881941","39.71865","67.51759"
"2019/6/10","38.75794","3.63765","33.38549","76.90036"
"2019/6/10","37.06211","4.510349","25.86842","90.86498"
"2019/6/10","41.84779","5.232901","27.05574","86.65875"
"2019/6/10","38.12214","5.61622","38.23863","72.70425"
"2019/6/10","57.39024","4.42852","38.55358","69.52428"
"2019/6/10","41.54009","4.391581","26.44182","79.65947"
"2019/6/10","39.06221","4.938551","33.19834","71.12081"
"2019/6/10","32.21807","4.882549","33.62911","67.24258"
"2019/6/10","34.90217","5.04541","29.65405","73.39774"
"2019/6/10","30.15504","5.730221","36.23085","62.21248"
"2019/6/10","23.21773","4.936569","18.96869","56.196"
"2019/6/10","23","4.458309","17.3757","75.1681"
"2019/6/10","25.91085","5.71274","11.41396","79.24933"
"2019/6/10","30.84496","5.21701","23.91483","72.21672"
"2019/6/10","29.06221","4.91909","28.48498","64.01022"
"2019/6/10","30.93789","5.470039","23.83496","70.24456"
"2019/6/10","27.12442","5.21542","35.32709","66.56039"
"2019/6/10","27.97196","4.602501","21.44148","81.70782"
"2019/6/9","26.06221","4.91432","39.34665","71.75895"
"2019/6/9","27.93789","4.023359","28.69894","87.27843"
"2019/6/9","26.06221","3.3016","29.88227","85.39854"
"2019/6/9","27.93769","3.689289","24.18471","91.60253"
"2019/6/9","33.81308","3.52524",,"104.349"
"2019/6/9","36.90654","4.15007","14.94114",
"2019/6/9","40.86956","3.97966","17.65014","101.8949"
"2019/6/9","37.12442","4.619591","13.8548","109.0989"
"2019/6/9","36.0312","4.6611","8.056244","141.9529"
"2019/6/9","36","4.04302","14.75628","129.9557"
"2019/6/9","45.68896","5.377689","14.11897","112.4617"
"2019/6/9","45.03111","9.025379","17.40194","100.3418"
"2019/6/9","44.0312","12.92611","19.57177","88.14159"
"2019/6/9","36.24653","13.40476","36.80083","62.98812"
"2019/6/9","22.43546","8.291321","27.92014","63.64055"
"2019/6/9","12.31056","5.494471","17.94968","61.05466"
"2019/6/9","17.81338","5.526649","11.20742","62.14223"
"2019/6/9","20.90812","5.000731","8.465902","65.84367"
"2019/6/9","20.0312","5.28434","10.74584","62.04223"
"2019/6/9","23.87578","5.20093","12.10262","62.35654"
"2019/6/9","30.78227","5.21562","20.80987","52.91483"
"2019/6/9","40.68944","5.64502","32.56788","43.16537"
"2019/6/9","41","5.68832","58.51275","25.6785"
"2019/6/9","46.83178","5.84284","47.19236","37.06199"
"2019/6/8","32.44462","5.08017","66.3596","28.73287"
"2019/6/8","28.12461","4.56617","56.99108","52.97674"
"2019/6/8","22.18692","3.461889","67.65305","55.24892"
"2019/6/8","21.03156","3.84918","47.19293","73.7686"
"2019/6/8","22.93231","4.662689","31.40965","92.76987"
"2019/6/8","35.59438","4.69169",,"108.5902"
"2019/6/8","26.31153","5.46627","18.23267",
"2019/6/8","34.71145","6.62616","10.02295","173.0371"
"2019/6/8","50.47697","8.78705","14.18458","168.9654"
"2019/6/8","47.12442","10.75608","22.56034","141.2457"
"2019/6/8","37.31104","12.41885","25.73947","110.5824"
"2019/6/8","37","11.7976","24.48767","98.19225"
"2019/6/8","41.85337","12.56543","27.96863","83.65974"
"2019/6/8","34.26952","9.470671","32.57016","67.60509"
"2019/6/8","19.48913","7.56559","35.86227","58.87416"
"2019/6/8","28.68847","5.14134","30.78318","60.20937"
"2019/6/8","15.43614","4.469641","12.29148","68.35336"
"2019/6/8","23.72165","5.003901","10.33333","69.00578"
"2019/6/8","28.83206","4.602711","9.593321","65.6889"
"2019/6/8","36.75078","3.75226","13.94267","58.48068"
"2019/6/8","35.06211","4.476789","20.56111","52.45647"
"2019/6/8","42.75078","4.694071","29.45664","44.00471"
"2019/6/8","46.88006","4.256729","43.12144","33.41116"
"2019/6/8","54.7788","4.50976","45.188","36.97211"
"2019/6/7","35.62402","5.026939","65.99844","30.39012"
"2019/6/7","27.24922","4.6905","55.73985","55.0001"
"2019/6/7","27","4.24283","40.01991","71.75418"
"2019/6/7","34.75535","4.742531","30.61772","95.93853"
"2019/6/7","39.84399","5.706591","30.05915","132.9142"
"2019/6/7","36.12461","5.70977","19.65792","157.9522"
"2019/6/7","46.6413","7.01186",,"178.682"
"2019/6/7","50.87539","5.535391","14.23194",
"2019/6/7","47.12519","6.325069","15.77814","169.6774"
"2019/6/7","34.40498","6.38187","19.8405","149.9773"
"2019/6/7","36.90654","7.72249","16.17639","122.7493"
"2019/6/7","38.9376","9.625191","18.71251","114.1511"
"2019/6/7","34.15129","15.03496","25.05423","88.89342"
"2019/6/7","33.03115","11.12907","41.27627","58.48187"
"2019/6/7","33","6.59955","34.03763","61.9958"
"2019/6/7","22.34162","4.741739","20.66039","62.1714"
"2019/6/7","29.7625","4.2472","12.66234","66.3443"
"2019/6/7","21.27068","4.692089","11.60567","66.67171"
"2019/6/7","33.5969","4.615021","12.00164","64.73289"
"2019/6/7","28.19596","4.61622","11.72948","68.80339"
"2019/6/7","36.70698","4.49308","18.92932","60.52427"
"2019/6/7","37.96894","4.497049","28.16262","55.91325"
"2019/6/7","44.78159","4.419189","44.25913","47.02277"
"2019/6/7","58.62275","4.91572","50.69158","50.97065"
"2019/6/6","55.12422","4.789801","66.06462","46.9436"
"2019/6/6","29.81123","4.65872","60.93362","71.08629"
"2019/6/6","31.90654","3.33279","39.35179","104.0706"
"2019/6/6","26.17094","3.717699","17.56798","142.0607"
"2019/6/6","26.96721","3.22117","13.58436","143.8542"
"2019/6/6","28.9376","4.454149","7.970661","155.0133"
"2019/6/6","29.96885","4.122471","8.474462","157.0486"
"2019/6/6","27.09768","3.449181",,"147.9209"
"2019/6/6","30.88522","5.433701","6.986453",
"2019/6/6","30.03266","8.07642","9.992709","140.6207"
"2019/6/6","43.56454","8.182079","10.96037","120.2455"
"2019/6/6","41.09346","8.649611","16.7458","94.61463"
"2019/6/6","36.15695","9.65498","20.42303","81.84355"
"2019/6/6","39.87535","11.07147","29.66889","66.62587"
"2019/6/6","34.20308","8.228951","31.34404","57.84552"
"2019/6/6","34","5.19854","22.60028","52.466"
"2019/6/6","38.8367","4.822371","12.98927","48.37108"
"2019/6/6","36.08915","4.56815","12.35196","50.17001"
"2019/6/6","32.12465","4.823561","12.35253","56.24422"
"2019/6/6","32.96731","4.840651","14.01227","57.80623"
"2019/6/6","36.87558","4.973721","20.88005","57.12464"
"2019/6/6","42.81308","5.325649","41.56497","49.39019"
"2019/6/6","37.17442","5.467859","48.54572","56.67163"
"2019/6/6","44.77305","6.333811","39.81337","67.24258"
"2019/6/5","42.0991","7.075821","47.77604","61.14514"
"2019/6/5","26.53253","9.96442","41.4908","86.02121"
"2019/6/5","22.12442","8.10383","41.24318","94.27295"
"2019/6/5","22","5.483749","21.36559","109.2751"
"2019/6/5","19.10061","4.28652","12.81696","121.8635"
"2019/6/5","17.06192","3.38125","6.707451","125.8006"
"2019/6/5","17","4.11651","5.594297","127.5395"
"2019/6/5","17.96899","5.18782","6.734267","123.9333"
"2019/6/5","18.96879","4.769939",,"125.4169"
"2019/6/5","17.06377","4.80331","6.507756",
"2019/6/5","18.93769","5.147699","8.562326","114.5963"
"2019/6/5","23.84448","4.313141","7.103987","109.1602"
"2019/6/5","21.09188","4.395361","9.743378","97.64162"
"2019/6/5","21.96875","4.2901","6.494634","102.8444"
"2019/6/5","22.96848","5.155251","6.535143","96.10759"
"2019/6/5","16.21841","4.56418","11.54177","66.97113"
"2019/6/5","16","4.078381","9.448971","68.45277"
"2019/6/5","17.93994","4.237659","8.185189","70.51006"
"2019/6/5","18","4.28533","8.58629","70.08027"
"2019/6/5","22.83942","4.110161","11.97596","67.3158"
"2019/6/5","23.96894","4.5606","14.03452","71.22379"
"2019/6/5","36.59502","4.890301","23.42929","62.40773"
"2019/6/5","34.08969","4.892679","33.60001","52.93745"
"2019/6/5","34","5.040449","44.86449","46.465"
"2019/6/4","24.31977","5.713341","53.40685","52.31896"
"2019/6/4","18.18662","6.08753","29.21187","75.47527"
